ID,Target,DataSource1_Feature1,DataSource1_Feature2,DataSource1_Feature3,DataSource2_Feature1,DataSource2_Feature2,DataSource2_Feature3,DataSource2_Feature4,DataSource2_Feature5,DataSource2_Feature6,DataSource2_Feature7,DataSource2_Feature8,DataSource2_Feature9,DataSource3_Feature1,DataSource3_Feature2,DataSource3_Feature3,DataSource4_Feature1,DataSource4_Feature2,DataSource4_Feature3,DataSource4_Feature4,DataSource4_Feature5,DataSource4_Feature6
1881819994,1,EA,A,A,50.96343,-0.9191891,-0.9191891,668100.0,134545.0,7.574,0.7944,0.0372,0.056,,,,0.64,0.14,0.74,0.48,0.22,L
-894849443,0,RD,B,A,146.20986,-0.9288396,-0.9288396,93600.0,32265.0,9.718,0.3099,0.1192,0.0126,,,,0.24,0.45,0.4,0.23,0.09,H
-690554631,0,EA,A,A,92.45192,-0.82433283,-0.82433283,728000.0,168983.0,8.413,0.8413,0.035,0.0635,0.0,12.33,A,0.95,0.01,0.52,0.61,0.41,1
1001438618,0,EA,A,A,58.84667,-0.66087276,-0.66087276,800800.0,139896.0,8.306,0.7144,0.0403,0.1602,,,,0.8,0.08,0.45,0.43,0.44,2
-1134830720,0,EA,A,A,87.05578,-0.796794,-0.796794,273000.0,48527.0,9.778,0.3849,0.0924,0.018,0.0,15.1,D,0.35,0.34,0.66,0.15,0.27,G
1618261732,0,EA,A,A,72.20185,-0.6906351,-0.6906351,504300.0,71648.0,9.334,0.7453,0.0216,0.0352,0.0,17.99,A,0.74,0.12,0.1,0.64,0.84,1
-282277170,0,RD,A,A,83.89118,-0.7403711,-0.7403711,440500.0,76489.0,9.258,0.6519,0.0435,0.0987,,,,0.41,0.38,0.41,0.85,0.72,4
36339858,0,RD,A,A,64.01154,-0.7859285,-0.7859285,300000.0,52409.0,10.848,0.2325,0.2096,0.0803,,,,0.2,0.41,0.33,0.75,0.24,H
982229807,0,EA,A,A,64.17541,-0.6367411,-0.6367411,463800.0,108952.0,9.213,0.7909,0.0139,0.057,1.0,14.4,C,0.86,0.1,0.77,0.65,0.68,4
1863780262,0,EA,A,A,92.43662,-0.752636,-0.752636,570200.0,103175.0,8.494,0.8435,0.0244,0.0387,,,,0.88,0.11,0.08,0.54,0.64,3
-274301234,0,EA,A,A,2618.54366,-0.9800298,-0.9800298,2000000.0,166313.0,7.555,0.8557,0.0118,0.0709,,,,0.97,0.01,0.09,0.99,0.85,1
-489566096,0,RD,A,A,77.07525,-0.6921903,-0.6921903,556500.0,81399.0,9.38,0.4424,0.3917,0.0496,,,,0.45,0.17,0.3,0.24,0.24,3
-1149346630,0,RD,B,A,97.79237,-0.3071655,-0.3071655,181500.0,75000.0,3.965,0.9673,0.0031,0.0176,,,,0.66,0.14,0.19,0.96,0.17,E
-1026308956,0,RD,A,A,72.42688,-0.70790523,-0.70790523,466200.0,40733.0,10.181,0.122,0.3376,0.064,,,,0.67,0.14,0.2,0.14,0.81,G
1051904150,0,EA,A,A,61.48086,-0.9346177,-0.9346177,248000.0,70451.0,5.783,0.8065,0.0623,0.0264,,,,0.67,0.12,0.48,0.67,0.54,2
-756171704,1,EA,B,A,48.32525,-0.50711983,-0.50711983,481600.0,111002.0,7.941,0.6067,0.071,0.0618,,,,0.78,0.16,0.11,0.51,0.93,2
59375210,0,EA,A,A,70.98597,-0.79946977,-0.79946977,1540500.0,131668.0,11.143,0.7498,0.0579,0.06,1.0,3.83,C,,,,,,
523994034,0,EA,A,A,75.43376,-0.8876022,-0.8876022,241200.0,28159.0,9.813,0.2243,0.2075,0.0146,,,,0.33,0.44,0.64,0.25,0.42,H
-821681997,1,EA,A,A,61.4477,-0.6315568,-0.6315568,776500.0,160598.0,8.255,0.8791,0.0181,0.0408,0.0,11.97,B,0.92,0.09,0.41,0.76,0.93,1
2137871338,0,RD,B,A,45.17371,0.064993165,0.064993165,210300.0,66057.0,7.62,0.6892,0.0996,0.0181,0.0,13.88,A,0.19,0.31,0.95,0.61,0.6,L
-458876136,0,EA,B,A,92.45192,-0.82433283,-0.82433283,728000.0,168983.0,8.413,0.8413,0.035,0.0635,0.0,12.33,A,0.94,0.05,0.26,0.93,0.88,1
2145616017,0,RD,B,A,82.34314,-0.88420105,-0.88420105,547800.0,117828.0,7.881,0.8527,0.0197,0.049,,,,0.96,0.01,0.23,0.98,0.87,2
1834950094,0,EA,A,A,64.01154,-0.7859285,-0.7859285,300000.0,52409.0,10.848,0.2325,0.2096,0.0803,,,,0.59,0.26,0.54,0.46,0.4,3
-1734770073,0,EA,A,A,62.40471,-0.5531543,-0.5531543,526200.0,149367.0,8.778,0.8688,0.0149,0.0385,,,,0.85,0.09,0.19,0.82,0.82,2
1880048053,0,EA,A,A,64.07606,-0.66502756,-0.66502756,552900.0,108438.0,9.397,0.6499,0.06,0.1412,,,,0.96,0.01,0.32,0.78,0.58,3
1746613052,0,RD,A,A,75.97352,-0.7178317,-0.7178317,447400.0,51277.0,10.478,0.0385,0.8622,0.0165,0.0,11.68,D,,,,,,
-1010376918,0,RD,A,A,198.8666,-0.9315677,-0.9315677,239700.0,53239.0,6.231,0.7403,0.0586,0.1256,,,,0.94,0.01,0.15,0.98,0.8,2
1130458356,0,RD,B,A,57.91031,-0.8022713,-0.8022713,481600.0,64769.0,9.388,0.416,0.1912,0.034,,,,0.46,0.17,0.03,0.9,0.65,3
3595793,0,EA,A,A,60.26758,-0.9321238,-0.9321238,497900.0,148342.0,7.057,0.7701,0.0311,0.1025,0.0,11.75,A,0.82,0.05,0.41,0.17,0.91,1
850787607,0,EA,A,A,41.68572,-0.5494898,-0.5494898,637900.0,126841.0,7.28,0.9228,0.0081,0.0231,,,,0.94,0.01,0.27,0.41,0.57,1
-1470976434,0,EA,A,A,134.04489,-0.9440702,-0.9440702,248800.0,79144.0,6.442,0.9287,0.016,0.0158,,,,0.94,0.06,0.82,0.99,0.77,2
818109488,0,EA,A,A,42.71199,-0.1856646,-0.1856646,348700.0,101012.0,7.884,0.822,0.0195,0.049,1.0,22.11,C,0.87,0.09,0.49,0.53,0.81,2
798675436,0,EA,A,A,78.75852,-0.5252887,-0.5252887,238200.0,73300.0,5.02,0.9351,0.0096,0.0139,,,,0.69,0.18,0.13,0.64,0.27,2
-1921541896,0,EA,A,A,40.4024,-0.2920626,-0.2920626,405100.0,109490.0,8.247,0.8204,0.0227,0.0642,0.0,10.7,A,0.71,0.14,0.15,0.91,0.68,2
65618946,0,EA,A,A,63.94665,-0.6814093,-0.6814093,542700.0,88803.0,9.476,0.4008,0.0554,0.3211,,,,0.71,0.15,0.38,0.38,0.28,3
-1736058185,0,EA,A,A,98.89185,-0.93714684,-0.93714684,278900.0,89397.0,7.605,0.7799,0.0447,0.0381,,,,0.85,0.16,0.37,0.78,0.93,4
1901257255,0,EA,A,A,92.48667,-0.8077305,-0.8077305,428200.0,100464.0,8.149,0.868,0.0096,0.0369,,,,0.82,0.12,0.86,0.51,0.81,4
-764310342,1,RD,A,A,41.75448,-0.3129365,-0.3129365,449400.0,121968.0,8.154,0.8577,0.0173,0.0444,0.0,10.48,A,0.79,0.1,0.52,0.17,0.81,4
-1202782695,0,RD,B,A,133.79796,-0.5573403,-0.5573403,249200.0,73053.0,6.167,0.8628,0.0358,0.02,,,,0.2,0.38,0.9,0.62,0.63,H
-1522832491,0,EA,A,A,61.4477,-0.6315568,-0.6315568,776500.0,160598.0,8.255,0.8791,0.0181,0.0408,,,,0.99,0.01,0.1,0.59,0.98,1
-2139967621,0,RD,B,A,62.86427,-0.7676097,-0.7676097,462100.0,74796.0,9.428,0.5098,0.0866,0.0257,,,,0.57,0.32,0.19,0.53,0.29,3
-888034408,0,RD,B,A,64.74564,-0.8133146,-0.8133146,194000.0,36046.0,11.171,0.1622,0.1632,0.0301,,,,0.27,0.37,0.61,0.08,0.36,I
-1244133605,0,RD,A,A,64.65882,-0.5791755,-0.5791755,387100.0,108761.0,8.973,0.4659,0.2683,0.043,,,,0.46,0.38,0.37,0.65,0.98,2
-1442333530,0,EA,A,A,60.26758,-0.9321238,-0.9321238,497900.0,148342.0,7.057,0.7701,0.0311,0.1025,,,,0.86,0.23,0.27,0.98,0.77,1
1701163400,0,EA,A,A,89.70619,-0.89219505,-0.89219505,493700.0,110025.0,7.184,0.8157,0.0103,0.1106,0.0,11.05,B,0.86,0.15,0.13,0.99,0.91,4
515175375,0,RD,B,A,87.25266,-0.7628388,-0.7628388,485300.0,86742.0,8.741,0.6716,0.0436,0.1257,,,,0.89,0.01,0.33,0.37,0.82,3
1040550663,1,EA,A,A,75.19128,-0.96140236,-0.96140236,346200.0,128272.0,6.171,0.872,0.0198,0.0201,,,,0.64,0.14,0.17,0.92,0.7,2
1692623043,0,EA,B,A,53.65184,-0.9989023,-0.9989023,453600.0,122419.0,5.364,0.8574,0.0299,0.0156,,,,,,,,,
948744062,0,EA,B,A,54.4709,-0.8771008,-0.8771008,499700.0,132141.0,8.031,0.3693,0.2312,0.0911,1.0,12.14,C,0.73,0.24,0.25,0.76,0.91,2
1735658376,0,EA,A,A,51.65193,-0.89917076,-0.89917076,614100.0,110448.0,7.229,0.6951,0.1207,0.0612,,,,0.79,0.21,0.16,0.56,0.99,1
-1770544668,1,EA,A,A,75.19128,-0.96140236,-0.96140236,346200.0,128272.0,6.171,0.872,0.0198,0.0201,,,,0.48,0.24,0.33,0.97,0.71,2
1686810424,0,RD,A,A,64.74564,-0.8133146,-0.8133146,194000.0,36046.0,11.171,0.1622,0.1632,0.0301,,,,0.31,0.36,0.93,0.33,0.74,K
423929634,0,EA,B,A,44.77823,-0.4509132,-0.4509132,472300.0,128369.0,8.004,0.8733,0.0106,0.0585,,,,0.87,0.09,0.32,0.53,0.95,2
1862375467,0,EA,B,A,92.45192,-0.82433283,-0.82433283,728000.0,168983.0,8.413,0.8413,0.035,0.0635,,,,0.98,0.1,0.34,0.61,0.95,2
-935553518,0,EA,A,A,82.22004,-0.89335793,-0.89335793,474300.0,117750.0,6.6,0.9011,0.0084,0.028,0.0,10.94,B,0.52,0.21,0.7,0.24,0.97,2
122759792,0,EA,A,A,89.70619,-0.89219505,-0.89219505,493700.0,110025.0,7.184,0.8157,0.0103,0.1106,,,,0.88,0.11,0.6,0.36,0.81,1
-548798341,0,RD,B,A,58.68065,-0.49436548,-0.49436548,460400.0,126693.0,8.897,0.9215,0.0053,0.02,1.0,18.9,C,0.78,0.21,0.43,0.5,0.95,1
-1431462099,0,EA,A,A,44.77823,-0.4509132,-0.4509132,472300.0,128369.0,8.004,0.8733,0.0106,0.0585,0.0,11.69,B,,,,,,
727734828,0,EA,A,A,40.88859,-0.18691988,-0.18691988,351400.0,105182.0,8.104,0.7787,0.0315,0.0399,0.0,12.22,A,0.7,0.14,0.21,0.66,0.72,1
-1649228853,1,RD,B,A,87.11429,-0.7362481,-0.7362481,480900.0,79569.0,8.92,0.7843,0.0229,0.0453,1.0,14.8,C,0.88,0.01,0.23,0.68,0.55,3
721648453,0,EA,A,A,62.0471,-0.664187,-0.664187,611700.0,124378.0,9.05,0.5591,0.0172,0.3031,0.0,10.24,A,0.88,0.15,0.38,0.39,0.72,2
1305471188,1,RD,B,A,41.68572,-0.5494898,-0.5494898,637900.0,126841.0,7.28,0.9228,0.0081,0.0231,1.0,3.9,C,0.73,0.1,0.3,0.74,0.89,F
2042549703,0,RD,A,A,53.11939,-0.9405182,-0.9405182,251700.0,83636.0,7.19,0.7137,0.1039,0.0556,,,,0.97,0.01,0.75,0.8,0.97,1
1262845541,0,EA,B,A,194.28285,-0.80834144,-0.80834144,234000.0,89840.0,6.72,0.9025,0.023,0.0469,,,,0.89,0.04,0.78,0.9,0.73,1
961205409,0,EA,A,A,63.75124,-0.62128323,-0.62128323,431000.0,117069.0,8.841,0.5491,0.1979,0.0506,1.0,13.54,C,0.67,0.13,0.8,0.87,0.91,2
-975324040,0,RD,B,A,40.4024,-0.2920626,-0.2920626,405100.0,109490.0,8.247,0.8204,0.0227,0.0642,,,,0.84,0.07,0.21,0.78,0.73,1
2090924591,0,EA,A,A,50.10197,-0.28790212,-0.28790212,403800.0,122646.0,7.562,0.888,0.0129,0.0188,,,,0.8,0.15,0.13,0.96,0.66,2
329459757,0,RD,A,A,1149.2116,-0.4842029,-0.4842029,206400.0,64896.0,8.005,0.7284,0.0268,0.0174,,,,0.64,0.13,0.14,0.26,0.94,E
1731449464,1,RD,A,A,65.95822,-0.80874413,-0.80874413,427200.0,25275.0,11.356,0.1203,0.2402,0.0108,,,,,,,,,
231946173,0,EA,A,A,87.11429,-0.7362481,-0.7362481,480900.0,79569.0,8.92,0.7843,0.0229,0.0453,,,,0.92,0.01,0.56,0.72,0.9,2
965915205,0,EA,A,A,61.4477,-0.6315568,-0.6315568,776500.0,160598.0,8.255,0.8791,0.0181,0.0408,0.0,11.97,B,0.93,0.01,0.26,0.86,0.98,2
1739706611,0,RD,A,A,81.05168,-0.8699425,-0.8699425,445100.0,120408.0,8.48,0.8586,0.0237,0.0446,,,,0.44,0.26,0.14,0.67,0.86,1
290406595,0,EA,B,A,41.83231,-0.3934649,-0.3934649,484600.0,125369.0,7.776,0.891,0.0133,0.0327,,,,0.78,0.11,0.35,0.81,0.81,2
-766582140,0,EA,B,A,47.77574,-0.39204496,-0.39204496,294900.0,76767.0,8.625,0.3023,0.1042,0.0146,,,,0.22,0.42,0.38,0.41,0.44,L
1098805345,0,RD,B,A,98.42786,-0.8588914,-0.8588914,615000.0,166063.0,6.637,0.8728,0.0054,0.0712,,,,0.71,0.11,0.21,0.3,0.77,2
-1586226184,0,EA,A,A,117.12759,0.9195367,0.9195367,382700.0,103920.0,6.709,0.9567,0.0093,0.0118,0.0,13.59,A,0.96,0.01,0.17,0.96,0.45,2
-1648339536,0,EA,A,A,2562.36983,-0.9965678,-0.9965678,2000000.0,139130.0,6.264,0.8634,0.0084,0.0341,,,,0.86,0.01,0.63,0.39,0.25,2
-1121111284,0,EA,A,A,61.57883,-0.70676553,-0.70676553,623400.0,99170.0,8.936,0.7418,0.0207,0.1533,,,,0.98,0.01,0.58,0.83,0.22,1
-277379351,1,EA,A,A,60.01016,-0.6535737,-0.6535737,596900.0,126017.0,8.97,0.7911,0.0087,0.1322,,,,0.89,0.01,0.71,0.18,0.45,2
1473691573,0,RD,A,A,62.0471,-0.664187,-0.664187,611700.0,124378.0,9.05,0.5591,0.0172,0.3031,,,,0.75,0.11,0.82,0.47,0.54,4
224497193,0,RD,A,A,73.27057,-0.7752149,-0.7752149,775800.0,117004.0,11.531,0.6925,0.0421,0.1632,0.0,12.57,A,,,,,,
788142195,0,EA,A,A,262.8454,-0.890515,-0.890515,257800.0,116043.0,6.88,0.8675,0.0234,0.0783,,,,0.93,0.08,0.3,0.77,0.8,1
370761145,0,RD,B,A,50.12327,-0.2717768,-0.2717768,636700.0,142917.0,7.328,0.9408,0.0047,0.0221,,,,0.93,0.04,0.04,0.8,0.97,1
-1364971708,0,EA,A,A,317.87429,-0.9495306,-0.9495306,168400.0,70300.0,6.969,0.9555,0.0096,0.0074,,,,0.93,0.11,0.34,0.91,0.88,1
-790035603,0,RD,A,A,90.43323,-0.7466024,-0.7466024,518000.0,95064.0,8.965,0.8403,0.0122,0.0539,,,,0.71,0.13,0.24,0.78,0.72,3
-1728113268,0,RD,B,A,64.98746,-0.78266805,-0.78266805,451900.0,30977.0,11.05,0.1643,0.1949,0.0421,,,,0.4,0.36,0.98,0.03,0.33,I
414265484,0,EA,A,A,317.87429,-0.9495306,-0.9495306,168400.0,70300.0,6.969,0.9555,0.0096,0.0074,,,,0.74,0.14,0.14,0.92,0.36,4
429910402,0,EA,A,A,66.42702,-0.6143346,-0.6143346,442700.0,97169.0,9.155,0.7636,0.0355,0.0443,,,,0.98,0.01,0.46,0.45,0.92,1
-1629288097,0,EA,B,A,64.77705,-0.82060945,-0.82060945,287400.0,58551.0,10.755,0.3607,0.1243,0.0341,,,,0.8,0.15,0.09,0.77,0.62,3
508041719,0,EA,A,A,111.23507,-0.57754064,-0.57754064,283900.0,78019.0,8.041,0.8807,0.0284,0.018,,,,0.81,0.14,0.93,0.79,0.09,1
1594814903,0,EA,A,A,133.54356,0.7164697,0.7164697,390700.0,97109.0,6.591,0.9611,0.0083,0.0105,,,,0.89,0.01,0.36,0.89,0.91,E
995937812,0,EA,B,A,176.32334,-0.8188146,-0.8188146,421100.0,96998.0,7.032,0.8404,0.0571,0.0415,,,,0.7,0.15,0.37,0.66,0.77,2
-1224488233,0,EA,A,A,92.18493,-0.9348363,-0.9348363,280700.0,71485.0,7.863,0.4443,0.0475,0.027,,,,0.16,0.44,0.56,0.12,0.71,3
-1940164123,1,EA,A,A,105.94272,-0.5703535,-0.5703535,618700.0,84368.0,8.003,0.9361,0.0098,0.0159,0.0,11.22,A,0.86,0.01,0.47,0.23,0.49,1
-1263685639,0,EA,A,A,61.44939,-0.54898345,-0.54898345,475100.0,132281.0,8.862,0.8548,0.0195,0.0417,0.0,9.14,A,0.53,0.19,0.53,0.18,0.88,4
1026319922,0,EA,A,A,60.01016,-0.6535737,-0.6535737,596900.0,126017.0,8.97,0.7911,0.0087,0.1322,,,,0.75,0.21,0.48,0.99,0.84,1
525078555,0,EA,A,A,36.52753,0.006308351,0.006308351,279300.0,65600.0,6.907,0.8534,0.0536,0.0204,,,,0.5,0.17,0.15,0.79,0.83,4
-1882942711,0,EA,A,A,44.58221,-0.4936943,-0.4936943,479500.0,117068.0,8.189,0.8599,0.013,0.0496,,,,0.28,0.1,0.42,0.85,0.63,4
-908151502,0,EA,A,A,73.46275,-0.71461654,-0.71461654,470400.0,37243.0,10.462,0.0955,0.4987,0.0118,,,,0.35,0.43,0.25,0.43,0.22,K
-1156882762,0,EA,B,A,44.77823,-0.4509132,-0.4509132,472300.0,128369.0,8.004,0.8733,0.0106,0.0585,0.0,11.69,B,0.94,0.01,0.13,0.97,0.88,1
-642856396,1,EA,A,A,82.34314,-0.88420105,-0.88420105,547800.0,117828.0,7.881,0.8527,0.0197,0.049,,,,0.84,0.12,0.72,0.13,0.57,2
1027987252,0,RD,A,A,49.13636,-0.8328768,-0.8328768,522900.0,82150.0,8.854,0.4697,0.0407,0.0206,0.0,16.53,D,0.48,0.26,0.92,0.41,0.13,H
-251781786,0,RD,B,A,262.8454,-0.890515,-0.890515,257800.0,116043.0,6.88,0.8675,0.0234,0.0783,,,,0.98,0.06,0.67,0.83,0.39,1
-1866107255,0,EA,A,A,60.48576,-0.5352502,-0.5352502,459000.0,130957.0,8.133,0.8934,0.0084,0.0276,,,,0.9,0.09,0.11,0.95,0.84,4
643266549,0,EA,B,A,49.13636,-0.8328768,-0.8328768,522900.0,82150.0,8.854,0.4697,0.0407,0.0206,,,,0.94,0.11,0.76,0.64,0.96,1
512428586,0,EA,A,A,151.88329,-0.72633904,-0.72633904,323300.0,125958.0,7.926,0.7598,0.0558,0.1407,,,,0.75,0.06,0.15,0.92,0.97,1
136614453,0,EA,B,A,53.58514,-0.9858774,-0.9858774,403700.0,126907.0,6.804,0.7271,0.0647,0.0453,,,,0.96,0.01,0.06,0.89,0.99,2
929375668,0,RD,A,A,66.8564,-0.81819344,-0.81819344,495800.0,58614.0,11.413,0.2661,0.0709,0.0178,,,,0.22,0.29,0.79,0.05,0.04,I
1274148886,1,RD,A,A,92.48388,0.6638419,0.6638419,245200.0,66094.0,7.786,0.7681,0.0357,0.0163,0.0,12.04,B,0.38,0.32,0.78,0.24,0.93,2
252992725,0,RD,A,A,64.01154,-0.7859285,-0.7859285,300000.0,52409.0,10.848,0.2325,0.2096,0.0803,,,,0.4,0.27,0.22,0.02,0.57,G
-1133711976,0,RD,A,A,1125.45332,-0.40397885,-0.40397885,154000.0,47279.0,7.916,0.4704,0.3295,0.0191,,,,0.03,0.56,0.91,0.02,0.24,L
784511504,0,EA,A,A,92.23643,-0.90624094,-0.90624094,478500.0,125000.0,7.678,0.7188,0.0366,0.1645,0.0,11.05,B,0.98,0.01,0.3,0.5,0.8,2
424266202,0,EA,A,A,60.48576,-0.5352502,-0.5352502,459000.0,130957.0,8.133,0.8934,0.0084,0.0276,,,,0.57,0.21,0.64,0.97,0.73,1
-1312841382,0,RD,B,A,109.19632,0.83088267,0.83088267,443700.0,73199.0,9.353,0.4617,0.2,0.0255,,,,0.4,0.48,0.54,0.03,0.56,F
-1710236951,0,RD,A,A,82.36808,-0.9990716,-0.9990716,209800.0,61367.0,6.616,0.475,0.148,0.0202,,,,0.61,0.17,0.99,0.8,0.94,2
251861159,0,RD,B,A,68.12906,-0.7860256,-0.7860256,430200.0,21149.0,10.481,0.1506,0.1918,0.0053,,,,0.44,0.23,0.29,0.14,0.32,I
1817573849,1,RD,A,A,99.63259,-0.92446136,-0.92446136,384600.0,125634.0,7.521,0.8447,0.0187,0.0545,0.0,10.35,A,0.59,0.18,0.42,0.89,0.88,1
785591521,0,EA,A,A,774.7098,-0.9880533,-0.9880533,517300.0,142409.0,7.59,0.8837,0.0115,0.0585,0.0,13.44,A,0.75,0.11,0.37,0.51,0.21,1
754114058,0,EA,B,A,35.57335,-0.31952676,-0.31952676,482800.0,146802.0,7.382,0.8447,0.0231,0.0715,0.0,10.7,A,,,,,,
-1618223516,0,EA,B,A,61.4477,-0.6315568,-0.6315568,776500.0,160598.0,8.255,0.8791,0.0181,0.0408,,,,0.86,0.11,0.08,0.66,0.86,2
-1132771108,0,EA,A,A,98.54086,-0.50654423,-0.50654423,340400.0,91193.0,6.33,0.871,0.0225,0.0708,,,,0.99,0.01,0.02,0.99,0.7,2
-942821909,0,RD,A,A,90.43323,-0.7466024,-0.7466024,518000.0,95064.0,8.965,0.8403,0.0122,0.0539,,,,0.28,0.36,0.37,0.91,0.83,3
-553784937,0,RD,B,A,229.0665,-0.7805902,-0.7805902,107900.0,51460.0,5.914,0.9154,0.0194,0.0143,,,,0.87,0.07,0.98,0.43,0.37,2
-1119414269,0,RD,B,A,58.62487,-0.5012472,-0.5012472,461200.0,114681.0,8.496,0.8494,0.0479,0.0216,,,,0.91,0.01,0.53,0.8,0.93,1
712599360,0,EA,A,A,41.83231,-0.3934649,-0.3934649,484600.0,125369.0,7.776,0.891,0.0133,0.0327,,,,0.86,0.09,0.19,0.6,0.94,4
732559066,0,EA,B,A,44.77823,-0.4509132,-0.4509132,472300.0,128369.0,8.004,0.8733,0.0106,0.0585,0.0,11.69,B,0.46,0.24,0.22,0.19,0.93,2
284649152,0,RD,A,A,41.7562,0.46092358,0.46092358,466200.0,79516.0,6.959,0.6531,0.0153,0.0085,,,,0.55,0.27,0.73,0.16,0.25,H
96560716,0,RD,A,A,155.69926,-0.8280508,-0.8280508,173100.0,51090.0,8.843,0.3964,0.2657,0.0272,,,,0.23,0.31,0.64,0.46,0.68,H
1886423127,1,EA,A,A,92.45192,-0.82433283,-0.82433283,728000.0,168983.0,8.413,0.8413,0.035,0.0635,,,,0.94,0.06,0.04,0.99,0.66,1
847217389,0,EA,B,A,107.90776,0.8710567,0.8710567,301600.0,73860.0,8.069,0.3945,0.3696,0.119,,,,0.43,0.26,0.87,0.16,0.79,2
-702618672,1,EA,A,A,60.48576,-0.5352502,-0.5352502,459000.0,130957.0,8.133,0.8934,0.0084,0.0276,,,,0.66,0.13,0.88,0.82,0.89,2
250571255,0,RD,B,A,64.77691,-0.6026286,-0.6026286,608300.0,118309.0,8.888,0.7597,0.089,0.0234,0.0,11.77,A,0.99,0.15,0.25,0.83,0.84,2
897654125,0,EA,A,A,92.45192,-0.82433283,-0.82433283,728000.0,168983.0,8.413,0.8413,0.035,0.0635,0.0,12.33,A,0.94,0.06,0.32,0.47,0.71,1
1692187349,0,RD,A,A,61.03744,-0.8301716,-0.8301716,414100.0,73165.0,9.332,0.6264,0.0773,0.0507,,,,,,0.86,0.05,0.53,3
1749843746,0,EA,B,A,94.41035,-0.88848734,-0.88848734,588500.0,118578.0,7.131,0.6469,0.0815,0.0452,,,,0.98,0.01,0.84,0.69,0.84,1
-1731098509,0,RD,A,A,74.54983,-0.71843916,-0.71843916,425400.0,26239.0,10.913,0.0461,0.73,0.0087,,,,0.15,0.56,0.8,0.01,0.2,H
-733636529,0,EA,A,A,153.57726,-0.86284816,-0.86284816,336000.0,98636.0,6.972,0.8822,0.0316,0.053,0.0,16.92,A,0.93,0.01,0.1,0.9,0.95,2
-627548423,0,RD,A,A,71.43841,-0.77489173,-0.77489173,692000.0,100441.0,10.834,0.4532,0.1974,0.1665,1.0,13.14,C,0.53,0.32,0.63,0.24,0.24,F
573165970,0,EA,A,A,54.12291,-0.5414628,-0.5414628,562800.0,133281.0,7.461,0.8911,0.0046,0.0677,0.0,9.66,B,0.94,0.01,0.3,0.82,0.86,2
-1112021122,0,RD,A,A,69.17559,-0.74887115,-0.74887115,325000.0,56383.0,11.407,0.306,0.0253,0.1343,,,,0.66,0.23,0.8,0.59,0.29,3
594740633,0,RD,A,A,2505.41622,-0.99363714,-0.99363714,173300.0,41877.0,5.975,0.2223,0.0451,0.0774,,,,0.28,0.48,0.55,0.83,0.78,H
-655808517,0,RD,A,A,24.91461,0.45348588,0.45348588,169300.0,38153.0,8.823,0.2596,0.1331,0.0155,0.0,12.51,A,0.1,0.61,0.74,0.13,0.16,L
422339345,0,EA,A,A,50.10197,-0.28790212,-0.28790212,403800.0,122646.0,7.562,0.888,0.0129,0.0188,,,,0.84,0.08,0.65,0.38,0.84,1
-540464671,0,RD,A,A,2405.44563,-0.9999654,-0.9999654,196500.0,40759.0,6.534,0.3174,0.0028,0.0091,,,,0.23,0.34,0.6,0.53,0.59,H
2051666036,0,RD,A,A,62.37689,-0.79666036,-0.79666036,438900.0,63652.0,10.202,0.1886,0.4738,0.0368,,,,0.37,0.3,0.72,0.25,0.6,G
-843995178,1,EA,A,A,62.29723,-0.935521,-0.935521,387500.0,105698.0,8.117,0.6094,0.1217,0.1146,,,,0.61,0.1,0.19,0.66,0.99,2
-119627908,0,EA,B,A,44.58221,-0.4936943,-0.4936943,479500.0,117068.0,8.189,0.8599,0.013,0.0496,0.0,10.27,A,0.87,0.1,0.41,0.69,0.99,2
273404641,0,EA,A,A,58.62487,-0.5012472,-0.5012472,461200.0,114681.0,8.496,0.8494,0.0479,0.0216,,,,0.89,0.05,0.68,0.68,0.78,1
-867716264,1,EA,A,A,66.42973,-0.6390457,-0.6390457,393900.0,109470.0,9.239,0.3864,0.2343,0.1146,,,,0.83,0.12,0.25,0.5,0.59,2
-153817385,0,EA,A,A,66.19496,-0.9308625,-0.9308625,295100.0,66148.0,5.732,0.7936,0.0552,0.0408,,,,0.97,0.06,0.35,0.98,0.44,2
-692412771,0,EA,A,A,64.74181,-0.741659,-0.741659,678900.0,83951.0,9.542,0.6872,0.0115,0.1696,,,,0.82,0.04,0.59,0.5,0.7,3
-515429958,0,RD,B,A,109.19632,0.83088267,0.83088267,443700.0,73199.0,9.353,0.4617,0.2,0.0255,1.0,7.13,C,0.77,0.1,0.38,0.5,0.94,1
-739572136,0,RD,A,A,648.85461,-0.9717454,-0.9717454,189500.0,75728.0,5.219,0.9326,0.0136,0.0089,,,,0.92,0.01,0.01,0.72,0.86,4
-459575495,0,EA,A,A,60.23254,0.26991484,0.26991484,235900.0,65898.0,6.898,0.8609,0.0299,0.0471,1.0,11.01,C,0.86,0.09,0.05,0.99,0.82,1
87139602,0,RD,A,A,39.25498,-0.3821872,-0.3821872,499200.0,120595.0,7.204,0.9012,0.009,0.0293,,,,0.97,0.06,0.33,0.92,0.77,1
698781013,0,EA,B,A,61.4477,-0.6315568,-0.6315568,776500.0,160598.0,8.255,0.8791,0.0181,0.0408,,,,1.0,0.13,0.36,0.82,0.71,2
